XL,A,C,G,S,U,P,loss,nt,label,mass,round_4digits,1+,round_1+,simp_label
S,2,1,0,0,1,4,_H2S,5.0,SAACU+4P-H2S,1495.230615,1495.2306,1496.2384399999999,1496.2384,XAACU+4P
S,0,0,0,4,0,4,_H2S_H2O,5.0,SSSSS+4P-H2S-H2O,1496.05826,1496.0583,1497.066085,1497.0661,XSSSS+4P
S,2,0,0,0,2,4,_H2S,5.0,SAAUU+4P-H2S,1496.214631,1496.2146,1497.222456,1497.2225,XAAUU+4P
S,0,1,0,3,0,4,_H2S,5.0,SCSSS+4P-H2S,1497.107652,1497.1077,1498.1154769999998,1498.1155,XCSSS+4P
S,0,0,0,3,1,4,_H2S,5.0,SSSSU+4P-H2S,1498.091668,1498.0917,1499.099493,1499.0995,XSSSU+4P
S,3,1,0,0,0,4,_H2S_H2O,5.0,SAAAC+4P-H2S-H2O,1500.247267,1500.2473,1501.2550919999999,1501.2551,XAAAC+4P
S,3,0,0,0,1,4,_H2S_H2O,5.0,SAAAU+4P-H2S-H2O,1501.231283,1501.2313,1502.239108,1502.2391,XAAAU+4P
S,0,1,1,2,0,4,_H2S_H2O,5.0,SCGSS+4P-H2S-H2O,1502.142062,1502.1421,1503.1498869999998,1503.1499,XCGSS+4P
S,1,0,0,3,0,4,_H2S_H2O,5.0,SASSS+4P-H2S-H2O,1503.10832,1503.1083,1504.116145,1504.1161,XASSS+4P
S,0,0,1,2,1,4,_H2S_H2O,5.0,SGSSU+4P-H2S-H2O,1503.126078,1503.1261,1504.133903,1504.1339,XGSSU+4P
S,0,2,1,1,0,4,_H2S,5.0,SCCGS+4P-H2S,1503.191454,1503.1915,1504.199279,1504.1993,XCCGS+4P
S,1,1,0,2,0,4,_H2S,5.0,SACSS+4P-H2S,1504.157712,1504.1577,1505.1655369999999,1505.1655,XACSS+4P
S,0,1,1,1,1,4,_H2S,5.0,SCGSU+4P-H2S,1504.17547,1504.1755,1505.1832949999998,1505.1833,XCGSU+4P
S,1,0,0,2,1,4,_H2S,5.0,SASSU+4P-H2S,1505.141728,1505.1417,1506.149553,1506.1496,XASSU+4P
S,0,0,1,1,2,4,_H2S,5.0,SGSUU+4P-H2S,1505.159486,1505.1595,1506.167311,1506.1673,XGSUU+4P
S,0,4,0,0,0,5,_H2S_H2O,5.0,SCCCC+5P-H2S-H2O,1508.179901,1508.1799,1509.1877259999999,1509.1877,XCCCC+5P
S,0,2,2,0,0,4,_H2S_H2O,5.0,SCCGG+4P-H2S-H2O,1508.225864,1508.2259,1509.233689,1509.2337,XCCGG+4P
S,0,3,0,0,1,5,_H2S_H2O,5.0,SCCCU+5P-H2S-H2O,1509.163917,1509.1639,1510.171742,1510.1717,XCCCU+5P
S,1,1,1,1,0,4,_H2S_H2O,5.0,SACGS+4P-H2S-H2O,1509.192122,1509.1921,1510.1999469999998,1510.1999,XACGS+4P
S,0,1,2,0,1,4,_H2S_H2O,5.0,SCGGU+4P-H2S-H2O,1509.20988,1509.2099,1510.217705,1510.2177,XCGGU+4P
S,0,2,0,0,2,5,_H2S_H2O,5.0,SCCUU+5P-H2S-H2O,1510.147933,1510.1479,1511.1557579999999,1511.1558,XCCUU+5P
S,2,0,0,2,0,4,_H2S_H2O,5.0,SAASS+4P-H2S-H2O,1510.15838,1510.1584,1511.166205,1511.1662,XAASS+4P
S,1,0,1,1,1,4,_H2S_H2O,5.0,SAGSU+4P-H2S-H2O,1510.176138,1510.1761,1511.183963,1511.184,XAGSU+4P
S,0,0,2,0,2,4,_H2S_H2O,5.0,SGGUU+4P-H2S-H2O,1510.193896,1510.1939,1511.201721,1511.2017,XGGUU+4P
S,1,2,1,0,0,4,_H2S,5.0,SACCG+4P-H2S,1510.241514,1510.2415,1511.249339,1511.2493,XACCG+4P
S,0,1,0,0,3,5,_H2S_H2O,5.0,SCUUU+5P-H2S-H2O,1511.131949,1511.1319,1512.139774,1512.1398,XCUUU+5P
S,2,1,0,1,0,4,_H2S,5.0,SAACS+4P-H2S,1511.207772,1511.2078,1512.215597,1512.2156,XAACS+4P
S,1,1,1,0,1,4,_H2S,5.0,SACGU+4P-H2S,1511.22553,1511.2255,1512.2333549999998,1512.2334,XACGU+4P
S,0,0,0,0,4,5,_H2S_H2O,5.0,SUUUU+5P-H2S-H2O,1512.115965,1512.116,1513.1237899999999,1513.1238,XUUUU+5P
S,2,0,0,1,1,4,_H2S,5.0,SAASU+4P-H2S,1512.191788,1512.1918,1513.199613,1513.1996,XAASU+4P
S,1,0,1,0,2,4,_H2S,5.0,SAGUU+4P-H2S,1512.209546,1512.2095,1513.217371,1513.2174,XAGUU+4P
S,0,0,0,4,0,4,_H2S,5.0,SSSSS+4P-H2S,1514.068825,1514.0688,1515.07665,1515.0766,XSSSS+4P
S,2,1,1,0,0,4,_H2S_H2O,5.0,SAACG+4P-H2S-H2O,1516.242182,1516.2422,1517.2500069999999,1517.25,XAACG+4P
S,3,0,0,1,0,4,_H2S_H2O,5.0,SAAAS+4P-H2S-H2O,1517.20844,1517.2084,1518.216265,1518.2163,XAAAS+4P
S,2,0,1,0,1,4,_H2S_H2O,5.0,SAAGU+4P-H2S-H2O,1517.226198,1517.2262,1518.234023,1518.234,XAAGU+4P
S,3,1,0,0,0,4,_H2S,5.0,SAAAC+4P-H2S,1518.257832,1518.2578,1519.265657,1519.2657,XAAAC+4P
S,0,0,1,3,0,4,_H2S_H2O,5.0,SGSSS+4P-H2S-H2O,1519.103235,1519.1032,1520.11106,1520.1111,XGSSS+4P
S,3,0,0,0,1,4,_H2S,5.0,SAAAU+4P-H2S,1519.241848,1519.2418,1520.2496729999998,1520.2497,XAAAU+4P
S,0,1,1,2,0,4,_H2S,5.0,SCGSS+4P-H2S,1520.152627,1520.1526,1521.1604519999999,1521.1605,XCGSS+4P
S,1,0,0,3,0,4,_H2S,5.0,SASSS+4P-H2S,1521.118885,1521.1189,1522.12671,1522.1267,XASSS+4P
S,0,0,1,2,1,4,_H2S,5.0,SGSSU+4P-H2S,1521.136643,1521.1366,1522.144468,1522.1445,XGSSU+4P
S,4,0,0,0,0,4,_H2S_H2O,5.0,SAAAA+4P-H2S-H2O,1524.2585,1524.2585,1525.2663249999998,1525.2663,XAAAA+4P
S,0,3,0,1,0,5,_H2S_H2O,5.0,SCCCS+5P-H2S-H2O,1525.141074,1525.1411,1526.1488989999998,1526.1489,XCCCS+5P
S,0,1,2,1,0,4,_H2S_H2O,5.0,SCGGS+4P-H2S-H2O,1525.187037,1525.187,1526.1948619999998,1526.1949,XCGGS+4P
S,0,2,0,1,1,5,_H2S_H2O,5.0,SCCSU+5P-H2S-H2O,1526.12509,1526.1251,1527.132915,1527.1329,XCCSU+5P
S,1,0,1,2,0,4,_H2S_H2O,5.0,SAGSS+4P-H2S-H2O,1526.153295,1526.1533,1527.16112,1527.1611,XAGSS+4P
S,0,0,2,1,1,4,_H2S_H2O,5.0,SGGSU+4P-H2S-H2O,1526.171053,1526.1711,1527.178878,1527.1789,XGGSU+4P
S,0,4,0,0,0,5,_H2S,5.0,SCCCC+5P-H2S,1526.190466,1526.1905,1527.198291,1527.1983,XCCCC+5P
S,0,2,2,0,0,4,_H2S,5.0,SCCGG+4P-H2S,1526.236429,1526.2364,1527.244254,1527.2443,XCCGG+4P
S,0,1,0,1,2,5,_H2S_H2O,5.0,SCSUU+5P-H2S-H2O,1527.109106,1527.1091,1528.116931,1528.1169,XCSUU+5P
S,0,3,0,0,1,5,_H2S,5.0,SCCCU+5P-H2S,1527.174482,1527.1745,1528.1823069999998,1528.1823,XCCCU+5P
S,1,1,1,1,0,4,_H2S,5.0,SACGS+4P-H2S,1527.202687,1527.2027,1528.2105119999999,1528.2105,XACGS+4P
S,0,1,2,0,1,4,_H2S,5.0,SCGGU+4P-H2S,1527.220445,1527.2204,1528.2282699999998,1528.2283,XCGGU+4P
S,0,0,0,1,3,5,_H2S_H2O,5.0,SSUUU+5P-H2S-H2O,1528.093122,1528.0931,1529.100947,1529.1009,XSUUU+5P
S,0,2,0,0,2,5,_H2S,5.0,SCCUU+5P-H2S,1528.158498,1528.1585,1529.166323,1529.1663,XCCUU+5P
S,2,0,0,2,0,4,_H2S,5.0,SAASS+4P-H2S,1528.168945,1528.1689,1529.1767699999998,1529.1768,XAASS+4P
S,1,0,1,1,1,4,_H2S,5.0,SAGSU+4P-H2S,1528.186703,1528.1867,1529.194528,1529.1945,XAGSU+4P
S,0,0,2,0,2,4,_H2S,5.0,SGGUU+4P-H2S,1528.204461,1528.2045,1529.212286,1529.2123,XGGUU+4P
S,0,1,0,0,3,5,_H2S,5.0,SCUUU+5P-H2S,1529.142514,1529.1425,1530.1503389999998,1530.1503,XCUUU+5P
S,0,0,0,0,4,5,_H2S,5.0,SUUUU+5P-H2S,1530.12653,1530.1265,1531.134355,1531.1344,XUUUU+5P
S,1,3,0,0,0,5,_H2S_H2O,5.0,SACCC+5P-H2S-H2O,1532.191134,1532.1911,1533.1989589999998,1533.199,XACCC+5P
S,1,1,2,0,0,4,_H2S_H2O,5.0,SACGG+4P-H2S-H2O,1532.237097,1532.2371,1533.2449219999999,1533.2449,XACGG+4P
S,1,2,0,0,1,5,_H2S_H2O,5.0,SACCU+5P-H2S-H2O,1533.17515,1533.1752,1534.182975,1534.183,XACCU+5P
S,2,0,1,1,0,4,_H2S_H2O,5.0,SAAGS+4P-H2S-H2O,1533.203355,1533.2034,1534.21118,1534.2112,XAAGS+4P
S,1,0,2,0,1,4,_H2S_H2O,5.0,SAGGU+4P-H2S-H2O,1533.221113,1533.2211,1534.228938,1534.2289,XAGGU+4P
S,1,1,0,0,2,5,_H2S_H2O,5.0,SACUU+5P-H2S-H2O,1534.159166,1534.1592,1535.1669909999998,1535.167,XACUU+5P
S,2,1,1,0,0,4,_H2S,5.0,SAACG+4P-H2S,1534.252747,1534.2527,1535.260572,1535.2606,XAACG+4P
S,1,0,0,0,3,5,_H2S_H2O,5.0,SAUUU+5P-H2S-H2O,1535.143182,1535.1432,1536.151007,1536.151,XAUUU+5P
S,3,0,0,1,0,4,_H2S,5.0,SAAAS+4P-H2S,1535.219005,1535.219,1536.2268299999998,1536.2268,XAAAS+4P
S,2,0,1,0,1,4,_H2S,5.0,SAAGU+4P-H2S,1535.236763,1535.2368,1536.244588,1536.2446,XAAGU+4P
S,0,0,1,3,0,4,_H2S,5.0,SGSSS+4P-H2S,1537.1138,1537.1138,1538.121625,1538.1216,XGSSS+4P
S,3,0,1,0,0,4,_H2S_H2O,5.0,SAAAG+4P-H2S-H2O,1540.253415,1540.2534,1541.2612399999998,1541.2612,XAAAG+4P
S,0,2,0,2,0,5,_H2S_H2O,5.0,SCCSS+5P-H2S-H2O,1542.102247,1542.1022,1543.110072,1543.1101,XCCSS+5P
S,0,0,2,2,0,4,_H2S_H2O,5.0,SGGSS+4P-H2S-H2O,1542.14821,1542.1482,1543.156035,1543.156,XGGSS+4P
S,4,0,0,0,0,4,_H2S,5.0,SAAAA+4P-H2S,1542.269065,1542.2691,1543.2768899999999,1543.2769,XAAAA+4P
S,0,1,0,2,1,5,_H2S_H2O,5.0,SCSSU+5P-H2S-H2O,1543.086263,1543.0863,1544.0940879999998,1544.0941,XCSSU+5P
S,0,3,0,1,0,5,_H2S,5.0,SCCCS+5P-H2S,1543.151639,1543.1516,1544.1594639999998,1544.1595,XCCCS+5P
S,0,1,2,1,0,4,_H2S,5.0,SCGGS+4P-H2S,1543.197602,1543.1976,1544.2054269999999,1544.2054,XCGGS+4P
S,0,0,0,2,2,5,_H2S_H2O,5.0,SSSUU+5P-H2S-H2O,1544.070279,1544.0703,1545.078104,1545.0781,XSSUU+5P
S,0,2,0,1,1,5,_H2S,5.0,SCCSU+5P-H2S,1544.135655,1544.1357,1545.14348,1545.1435,XCCSU+5P
S,1,0,1,2,0,4,_H2S,5.0,SAGSS+4P-H2S,1544.16386,1544.1639,1545.171685,1545.1717,XAGSS+4P
S,0,0,2,1,1,4,_H2S,5.0,SGGSU+4P-H2S,1544.181618,1544.1816,1545.189443,1545.1894,XGGSU+4P
S,0,1,0,1,2,5,_H2S,5.0,SCSUU+5P-H2S,1545.119671,1545.1197,1546.1274959999998,1546.1275,XCSUU+5P
S,0,0,0,1,3,5,_H2S,5.0,SSUUU+5P-H2S,1546.103687,1546.1037,1547.111512,1547.1115,XSUUU+5P
S,0,3,1,0,0,5,_H2S_H2O,5.0,SCCCG+5P-H2S-H2O,1548.186049,1548.186,1549.1938739999998,1549.1939,XCCCG+5P
S,0,1,3,0,0,4,_H2S_H2O,5.0,SCGGG+4P-H2S-H2O,1548.232012,1548.232,1549.2398369999999,1549.2398,XCGGG+4P
S,1,2,0,1,0,5,_H2S_H2O,5.0,SACCS+5P-H2S-H2O,1549.152307,1549.1523,1550.160132,1550.1601,XACCS+5P
S,0,2,1,0,1,5,_H2S_H2O,5.0,SCCGU+5P-H2S-H2O,1549.170065,1549.1701,1550.17789,1550.1779,XCCGU+5P
S,1,0,2,1,0,4,_H2S_H2O,5.0,SAGGS+4P-H2S-H2O,1549.19827,1549.1983,1550.206095,1550.2061,XAGGS+4P
S,0,0,3,0,1,4,_H2S_H2O,5.0,SGGGU+4P-H2S-H2O,1549.216028,1549.216,1550.223853,1550.2239,XGGGU+4P
S,1,1,0,1,1,5,_H2S_H2O,5.0,SACSU+5P-H2S-H2O,1550.136323,1550.1363,1551.1441479999999,1551.1441,XACSU+5P
S,0,1,1,0,2,5,_H2S_H2O,5.0,SCGUU+5P-H2S-H2O,1550.154081,1550.1541,1551.1619059999998,1551.1619,XCGUU+5P
S,1,3,0,0,0,5,_H2S,5.0,SACCC+5P-H2S,1550.201699,1550.2017,1551.2095239999999,1551.2095,XACCC+5P
S,1,1,2,0,0,4,_H2S,5.0,SACGG+4P-H2S,1550.247662,1550.2477,1551.255487,1551.2555,XACGG+4P
S,1,0,0,1,2,5,_H2S_H2O,5.0,SASUU+5P-H2S-H2O,1551.120339,1551.1203,1552.128164,1552.1282,XASUU+5P
S,0,0,1,0,3,5,_H2S_H2O,5.0,SGUUU+5P-H2S-H2O,1551.138097,1551.1381,1552.145922,1552.1459,XGUUU+5P
S,1,2,0,0,1,5,_H2S,5.0,SACCU+5P-H2S,1551.185715,1551.1857,1552.19354,1552.1935,XACCU+5P
S,2,0,1,1,0,4,_H2S,5.0,SAAGS+4P-H2S,1551.21392,1551.2139,1552.2217449999998,1552.2217,XAAGS+4P
S,1,0,2,0,1,4,_H2S,5.0,SAGGU+4P-H2S,1551.231678,1551.2317,1552.239503,1552.2395,XAGGU+4P
S,1,1,0,0,2,5,_H2S,5.0,SACUU+5P-H2S,1552.169731,1552.1697,1553.1775559999999,1553.1776,XACUU+5P
S,1,0,0,0,3,5,_H2S,5.0,SAUUU+5P-H2S,1553.153747,1553.1537,1554.161572,1554.1616,XAUUU+5P
S,2,2,0,0,0,5,_H2S_H2O,5.0,SAACC+5P-H2S-H2O,1556.202367,1556.2024,1557.210192,1557.2102,XAACC+5P
S,2,0,2,0,0,4,_H2S_H2O,5.0,SAAGG+4P-H2S-H2O,1556.24833,1556.2483,1557.2561549999998,1557.2562,XAAGG+4P
S,2,1,0,0,1,5,_H2S_H2O,5.0,SAACU+5P-H2S-H2O,1557.186383,1557.1864,1558.194208,1558.1942,XAACU+5P
S,2,0,0,0,2,5,_H2S_H2O,5.0,SAAUU+5P-H2S-H2O,1558.170399,1558.1704,1559.178224,1559.1782,XAAUU+5P
S,3,0,1,0,0,4,_H2S,5.0,SAAAG+4P-H2S,1558.26398,1558.264,1559.2718049999999,1559.2718,XAAAG+4P
S,0,1,0,3,0,5,_H2S_H2O,5.0,SCSSS+5P-H2S-H2O,1559.06342,1559.0634,1560.0712449999999,1560.0712,XCSSS+5P
S,0,0,0,3,1,5,_H2S_H2O,5.0,SSSSU+5P-H2S-H2O,1560.047436,1560.0474,1561.055261,1561.0553,XSSSU+5P
S,0,2,0,2,0,5,_H2S,5.0,SCCSS+5P-H2S,1560.112812,1560.1128,1561.120637,1561.1206,XCCSS+5P
S,0,0,2,2,0,4,_H2S,5.0,SGGSS+4P-H2S,1560.158775,1560.1588,1561.1666,1561.1666,XGGSS+4P
S,0,1,0,2,1,5,_H2S,5.0,SCSSU+5P-H2S,1561.096828,1561.0968,1562.1046529999999,1562.1047,XCSSU+5P
S,0,0,0,2,2,5,_H2S,5.0,SSSUU+5P-H2S,1562.080844,1562.0808,1563.088669,1563.0887,XSSUU+5P
S,0,2,1,1,0,5,_H2S_H2O,5.0,SCCGS+5P-H2S-H2O,1565.147222,1565.1472,1566.155047,1566.155,XCCGS+5P
S,0,0,3,1,0,4,_H2S_H2O,5.0,SGGGS+4P-H2S-H2O,1565.193185,1565.1932,1566.20101,1566.201,XGGGS+4P
S,1,1,0,2,0,5,_H2S_H2O,5.0,SACSS+5P-H2S-H2O,1566.11348,1566.1135,1567.121305,1567.1213,XACSS+5P
S,0,1,1,1,1,5,_H2S_H2O,5.0,SCGSU+5P-H2S-H2O,1566.131238,1566.1312,1567.1390629999999,1567.1391,XCGSU+5P
S,0,3,1,0,0,5,_H2S,5.0,SCCCG+5P-H2S,1566.196614,1566.1966,1567.2044389999999,1567.2044,XCCCG+5P
S,0,1,3,0,0,4,_H2S,5.0,SCGGG+4P-H2S,1566.242577,1566.2426,1567.250402,1567.2504,XCGGG+4P
S,1,0,0,2,1,5,_H2S_H2O,5.0,SASSU+5P-H2S-H2O,1567.097496,1567.0975,1568.105321,1568.1053,XASSU+5P
S,0,0,1,1,2,5,_H2S_H2O,5.0,SGSUU+5P-H2S-H2O,1567.115254,1567.1153,1568.123079,1568.1231,XGSUU+5P
S,1,2,0,1,0,5,_H2S,5.0,SACCS+5P-H2S,1567.162872,1567.1629,1568.170697,1568.1707,XACCS+5P
S,0,2,1,0,1,5,_H2S,5.0,SCCGU+5P-H2S,1567.18063,1567.1806,1568.188455,1568.1885,XCCGU+5P
S,1,0,2,1,0,4,_H2S,5.0,SAGGS+4P-H2S,1567.208835,1567.2088,1568.2166599999998,1568.2167,XAGGS+4P
S,0,0,3,0,1,4,_H2S,5.0,SGGGU+4P-H2S,1567.226593,1567.2266,1568.234418,1568.2344,XGGGU+4P
S,1,1,0,1,1,5,_H2S,5.0,SACSU+5P-H2S,1568.146888,1568.1469,1569.154713,1569.1547,XACSU+5P
S,0,1,1,0,2,5,_H2S,5.0,SCGUU+5P-H2S,1568.164646,1568.1646,1569.1724709999999,1569.1725,XCGUU+5P
S,1,0,0,1,2,5,_H2S,5.0,SASUU+5P-H2S,1569.130904,1569.1309,1570.138729,1570.1387,XASUU+5P
S,0,0,1,0,3,5,_H2S,5.0,SGUUU+5P-H2S,1569.148662,1569.1487,1570.156487,1570.1565,XGUUU+5P
S,1,2,1,0,0,5,_H2S_H2O,5.0,SACCG+5P-H2S-H2O,1572.197282,1572.1973,1573.205107,1573.2051,XACCG+5P
S,1,0,3,0,0,4,_H2S_H2O,5.0,SAGGG+4P-H2S-H2O,1572.243245,1572.2432,1573.2510699999998,1573.2511,XAGGG+4P
S,2,1,0,1,0,5,_H2S_H2O,5.0,SAACS+5P-H2S-H2O,1573.16354,1573.1635,1574.171365,1574.1714,XAACS+5P
S,1,1,1,0,1,5,_H2S_H2O,5.0,SACGU+5P-H2S-H2O,1573.181298,1573.1813,1574.1891229999999,1574.1891,XACGU+5P
S,2,0,0,1,1,5,_H2S_H2O,5.0,SAASU+5P-H2S-H2O,1574.147556,1574.1476,1575.1553809999998,1575.1554,XAASU+5P
S,1,0,1,0,2,5,_H2S_H2O,5.0,SAGUU+5P-H2S-H2O,1574.165314,1574.1653,1575.173139,1575.1731,XAGUU+5P
S,2,2,0,0,0,5,_H2S,5.0,SAACC+5P-H2S,1574.212932,1574.2129,1575.2207569999998,1575.2208,XAACC+5P
S,2,0,2,0,0,4,_H2S,5.0,SAAGG+4P-H2S,1574.258895,1574.2589,1575.2667199999999,1575.2667,XAAGG+4P
S,2,1,0,0,1,5,_H2S,5.0,SAACU+5P-H2S,1575.196948,1575.1969,1576.204773,1576.2048,XAACU+5P
S,0,0,0,4,0,5,_H2S_H2O,5.0,SSSSS+5P-H2S-H2O,1576.024593,1576.0246,1577.032418,1577.0324,XSSSS+5P
S,2,0,0,0,2,5,_H2S,5.0,SAAUU+5P-H2S,1576.180964,1576.181,1577.1887889999998,1577.1888,XAAUU+5P
S,0,1,0,3,0,5,_H2S,5.0,SCSSS+5P-H2S,1577.073985,1577.074,1578.08181,1578.0818,XCSSS+5P
S,0,0,0,3,1,5,_H2S,5.0,SSSSU+5P-H2S,1578.058001,1578.058,1579.065826,1579.0658,XSSSU+5P
S,3,1,0,0,0,5,_H2S_H2O,5.0,SAAAC+5P-H2S-H2O,1580.2136,1580.2136,1581.221425,1581.2214,XAAAC+5P
S,3,0,0,0,1,5,_H2S_H2O,5.0,SAAAU+5P-H2S-H2O,1581.197616,1581.1976,1582.2054409999998,1582.2054,XAAAU+5P
S,0,1,1,2,0,5,_H2S_H2O,5.0,SCGSS+5P-H2S-H2O,1582.108395,1582.1084,1583.1162199999999,1583.1162,XCGSS+5P
S,1,0,0,3,0,5,_H2S_H2O,5.0,SASSS+5P-H2S-H2O,1583.074653,1583.0747,1584.0824779999998,1584.0825,XASSS+5P
S,0,0,1,2,1,5,_H2S_H2O,5.0,SGSSU+5P-H2S-H2O,1583.092411,1583.0924,1584.100236,1584.1002,XGSSU+5P
S,0,2,1,1,0,5,_H2S,5.0,SCCGS+5P-H2S,1583.157787,1583.1578,1584.165612,1584.1656,XCCGS+5P
S,0,0,3,1,0,4,_H2S,5.0,SGGGS+4P-H2S,1583.20375,1583.2038,1584.2115749999998,1584.2116,XGGGS+4P
S,1,1,0,2,0,5,_H2S,5.0,SACSS+5P-H2S,1584.124045,1584.124,1585.13187,1585.1319,XACSS+5P
S,0,1,1,1,1,5,_H2S,5.0,SCGSU+5P-H2S,1584.141803,1584.1418,1585.149628,1585.1496,XCGSU+5P
S,1,0,0,2,1,5,_H2S,5.0,SASSU+5P-H2S,1585.108061,1585.1081,1586.1158859999998,1586.1159,XASSU+5P
S,0,0,1,1,2,5,_H2S,5.0,SGSUU+5P-H2S,1585.125819,1585.1258,1586.133644,1586.1336,XGSUU+5P
S,0,4,0,0,0,6,_H2S_H2O,5.0,SCCCC+6P-H2S-H2O,1588.146234,1588.1462,1589.154059,1589.1541,XCCCC+6P
S,0,2,2,0,0,5,_H2S_H2O,5.0,SCCGG+5P-H2S-H2O,1588.192197,1588.1922,1589.200022,1589.2,XCCGG+5P
S,0,0,4,0,0,4,_H2S_H2O,5.0,SGGGG+4P-H2S-H2O,1588.23816,1588.2382,1589.245985,1589.246,XGGGG+4P
S,0,3,0,0,1,6,_H2S_H2O,5.0,SCCCU+6P-H2S-H2O,1589.13025,1589.1302,1590.1380749999998,1590.1381,XCCCU+6P
S,1,1,1,1,0,5,_H2S_H2O,5.0,SACGS+5P-H2S-H2O,1589.158455,1589.1585,1590.16628,1590.1663,XACGS+5P
S,0,1,2,0,1,5,_H2S_H2O,5.0,SCGGU+5P-H2S-H2O,1589.176213,1589.1762,1590.1840379999999,1590.184,XCGGU+5P
S,0,2,0,0,2,6,_H2S_H2O,5.0,SCCUU+6P-H2S-H2O,1590.114266,1590.1143,1591.122091,1591.1221,XCCUU+6P
S,2,0,0,2,0,5,_H2S_H2O,5.0,SAASS+5P-H2S-H2O,1590.124713,1590.1247,1591.1325379999998,1591.1325,XAASS+5P
S,1,0,1,1,1,5,_H2S_H2O,5.0,SAGSU+5P-H2S-H2O,1590.142471,1590.1425,1591.1502959999998,1591.1503,XAGSU+5P
S,0,0,2,0,2,5,_H2S_H2O,5.0,SGGUU+5P-H2S-H2O,1590.160229,1590.1602,1591.168054,1591.1681,XGGUU+5P
S,1,2,1,0,0,5,_H2S,5.0,SACCG+5P-H2S,1590.207847,1590.2078,1591.2156719999998,1591.2157,XACCG+5P
S,1,0,3,0,0,4,_H2S,5.0,SAGGG+4P-H2S,1590.25381,1590.2538,1591.2616349999998,1591.2616,XAGGG+4P
S,0,1,0,0,3,6,_H2S_H2O,5.0,SCUUU+6P-H2S-H2O,1591.098282,1591.0983,1592.1061069999998,1592.1061,XCUUU+6P
S,2,1,0,1,0,5,_H2S,5.0,SAACS+5P-H2S,1591.174105,1591.1741,1592.18193,1592.1819,XAACS+5P
S,1,1,1,0,1,5,_H2S,5.0,SACGU+5P-H2S,1591.191863,1591.1919,1592.199688,1592.1997,XACGU+5P
S,0,0,0,0,4,6,_H2S_H2O,5.0,SUUUU+6P-H2S-H2O,1592.082298,1592.0823,1593.090123,1593.0901,XUUUU+6P
S,2,0,0,1,1,5,_H2S,5.0,SAASU+5P-H2S,1592.158121,1592.1581,1593.1659459999998,1593.1659,XAASU+5P
S,1,0,1,0,2,5,_H2S,5.0,SAGUU+5P-H2S,1592.175879,1592.1759,1593.1837039999998,1593.1837,XAGUU+5P
S,0,0,0,4,0,5,_H2S,5.0,SSSSS+5P-H2S,1594.035158,1594.0352,1595.0429829999998,1595.043,XSSSS+5P
S,2,1,1,0,0,5,_H2S_H2O,5.0,SAACG+5P-H2S-H2O,1596.208515,1596.2085,1597.21634,1597.2163,XAACG+5P
S,3,0,0,1,0,5,_H2S_H2O,5.0,SAAAS+5P-H2S-H2O,1597.174773,1597.1748,1598.1825979999999,1598.1826,XAAAS+5P
S,2,0,1,0,1,5,_H2S_H2O,5.0,SAAGU+5P-H2S-H2O,1597.192531,1597.1925,1598.2003559999998,1598.2004,XAAGU+5P
S,3,1,0,0,0,5,_H2S,5.0,SAAAC+5P-H2S,1598.224165,1598.2242,1599.23199,1599.232,XAAAC+5P
S,0,0,1,3,0,5,_H2S_H2O,5.0,SGSSS+5P-H2S-H2O,1599.069568,1599.0696,1600.0773929999998,1600.0774,XGSSS+5P
S,3,0,0,0,1,5,_H2S,5.0,SAAAU+5P-H2S,1599.208181,1599.2082,1600.2160059999999,1600.216,XAAAU+5P
S,0,1,1,2,0,5,_H2S,5.0,SCGSS+5P-H2S,1600.11896,1600.119,1601.126785,1601.1268,XCGSS+5P
S,1,0,0,3,0,5,_H2S,5.0,SASSS+5P-H2S,1601.085218,1601.0852,1602.0930429999999,1602.093,XASSS+5P
S,0,0,1,2,1,5,_H2S,5.0,SGSSU+5P-H2S,1601.102976,1601.103,1602.1108009999998,1602.1108,XGSSU+5P
S,4,0,0,0,0,5,_H2S_H2O,5.0,SAAAA+5P-H2S-H2O,1604.224833,1604.2248,1605.232658,1605.2327,XAAAA+5P
S,0,3,0,1,0,6,_H2S_H2O,5.0,SCCCS+6P-H2S-H2O,1605.107407,1605.1074,1606.1152319999999,1606.1152,XCCCS+6P
S,0,1,2,1,0,5,_H2S_H2O,5.0,SCGGS+5P-H2S-H2O,1605.15337,1605.1534,1606.161195,1606.1612,XCGGS+5P
S,0,2,0,1,1,6,_H2S_H2O,5.0,SCCSU+6P-H2S-H2O,1606.091423,1606.0914,1607.099248,1607.0992,XCCSU+6P
S,1,0,1,2,0,5,_H2S_H2O,5.0,SAGSS+5P-H2S-H2O,1606.119628,1606.1196,1607.1274529999998,1607.1275,XAGSS+5P
S,0,0,2,1,1,5,_H2S_H2O,5.0,SGGSU+5P-H2S-H2O,1606.137386,1606.1374,1607.145211,1607.1452,XGGSU+5P
S,0,4,0,0,0,6,_H2S,5.0,SCCCC+6P-H2S,1606.156799,1606.1568,1607.164624,1607.1646,XCCCC+6P
S,0,2,2,0,0,5,_H2S,5.0,SCCGG+5P-H2S,1606.202762,1606.2028,1607.2105869999998,1607.2106,XCCGG+5P
S,0,0,4,0,0,4,_H2S,5.0,SGGGG+4P-H2S,1606.248725,1606.2487,1607.2565499999998,1607.2565,XGGGG+4P
